date,rain_mm,temperature_mean_c,temperature_max_c,temperature_min_c,wind_speed_2m_mps,relative_humidity_2m_pct,source,observation_type
2000-03-05,1.27,23.0,25.88,20.84,2.0,90.16,NASA POWER Daily,gridded_meteorological_proxy
2000-03-06,0.2,23.02,26.16,20.73,1.44,89.58,NASA POWER Daily,gridded_meteorological_proxy
2000-03-07,0.03,23.3,26.41,20.86,1.26,88.13,NASA POWER Daily,gridded_meteorological_proxy
2000-03-08,2.72,23.43,27.0,20.58,1.54,87.77,NASA POWER Daily,gridded_meteorological_proxy
2000-03-09,7.16,22.71,25.19,21.16,1.63,91.54,NASA POWER Daily,gridded_meteorological_proxy
2000-03-10,1.05,23.16,26.91,20.41,1.24,87.87,NASA POWER Daily,gridded_meteorological_proxy
2000-03-11,3.32,22.83,25.24,21.23,1.3,90.89,NASA POWER Daily,gridded_meteorological_proxy
2000-03-12,5.82,22.85,25.56,21.21,1.87,91.99,NASA POWER Daily,gridded_meteorological_proxy
2000-03-13,9.86,22.7,25.37,20.43,1.48,91.37,NASA POWER Daily,gridded_meteorological_proxy
2000-03-14,1.87,22.65,24.75,21.1,1.34,93.41,NASA POWER Daily,gridded_meteorological_proxy
2000-03-15,2.7,23.27,26.71,20.96,1.73,87.81,NASA POWER Daily,gridded_meteorological_proxy
2000-03-16,26.64,23.5,27.04,20.57,1.57,88.83,NASA POWER Daily,gridded_meteorological_proxy
2000-03-17,28.79,22.82,25.35,21.26,2.36,90.69,NASA POWER Daily,gridded_meteorological_proxy
2000-03-18,2.13,23.04,25.4,21.17,1.88,92.75,NASA POWER Daily,gridded_meteorological_proxy
2000-03-19,2.83,23.66,27.18,21.06,1.57,89.12,NASA POWER Daily,gridded_meteorological_proxy
2000-03-20,2.61,22.91,24.8,21.56,1.22,93.76,NASA POWER Daily,gridded_meteorological_proxy
2000-03-21,0.6,23.16,25.46,21.25,1.45,90.63,NASA POWER Daily,gridded_meteorological_proxy
2000-03-22,0.03,23.09,26.25,20.88,1.27,87.08,NASA POWER Daily,gridded_meteorological_proxy
2000-03-23,0.04,23.51,27.54,20.02,0.97,85.42,NASA POWER Daily,gridded_meteorological_proxy
2000-03-24,0.05,22.64,24.36,21.24,1.2,91.41,NASA POWER Daily,gridded_meteorological_proxy
2000-03-25,22.0,23.34,26.51,21.16,0.95,91.26,NASA POWER Daily,gridded_meteorological_proxy
2000-03-26,2.86,22.83,25.31,21.18,1.32,91.68,NASA POWER Daily,gridded_meteorological_proxy
2000-03-27,0.67,22.56,25.14,20.69,1.14,91.52,NASA POWER Daily,gridded_meteorological_proxy
2000-03-28,0.41,23.38,27.42,20.26,0.65,87.06,NASA POWER Daily,gridded_meteorological_proxy
2000-03-29,21.65,23.48,26.37,21.85,0.67,91.97,NASA POWER Daily,gridded_meteorological_proxy
2000-03-30,11.28,23.66,26.96,21.28,0.98,90.54,NASA POWER Daily,gridded_meteorological_proxy
2000-03-31,0.56,24.22,28.46,21.12,0.85,87.19,NASA POWER Daily,gridded_meteorological_proxy
2000-04-01,1.64,23.34,25.56,21.78,1.25,92.86,NASA POWER Daily,gridded_meteorological_proxy
2000-04-02,0.43,22.97,25.37,21.08,1.14,91.41,NASA POWER Daily,gridded_meteorological_proxy
2000-04-03,0.04,23.75,27.02,21.56,1.21,90.04,NASA POWER Daily,gridded_meteorological_proxy
2000-04-04,6.66,23.29,25.15,21.97,1.2,93.1,NASA POWER Daily,gridded_meteorological_proxy
2000-04-05,4.3,23.37,26.74,21.08,1.11,91.23,NASA POWER Daily,gridded_meteorological_proxy
2000-04-06,9.23,23.04,25.8,21.26,1.08,91.97,NASA POWER Daily,gridded_meteorological_proxy
2000-04-07,8.27,22.32,24.45,20.76,1.22,93.61,NASA POWER Daily,gridded_meteorological_proxy
2000-04-08,25.68,23.16,27.04,20.48,1.44,91.09,NASA POWER Daily,gridded_meteorological_proxy
2000-04-09,7.23,23.46,26.37,21.66,1.72,91.58,NASA POWER Daily,gridded_meteorological_proxy
2000-04-10,9.9,23.75,27.27,21.18,1.4,90.32,NASA POWER Daily,gridded_meteorological_proxy
2000-04-11,0.57,23.44,26.15,21.46,1.08,88.06,NASA POWER Daily,gridded_meteorological_proxy
2000-04-12,10.83,23.7,27.86,20.54,0.85,87.76,NASA POWER Daily,gridded_meteorological_proxy
2000-04-13,5.95,23.39,26.4,21.7,1.39,90.43,NASA POWER Daily,gridded_meteorological_proxy
2000-04-14,1.74,23.56,27.3,20.93,1.24,88.84,NASA POWER Daily,gridded_meteorological_proxy
2000-04-15,1.06,24.06,27.69,21.46,1.13,88.5,NASA POWER Daily,gridded_meteorological_proxy
2000-04-16,17.3,24.07,27.11,21.2,0.94,88.24,NASA POWER Daily,gridded_meteorological_proxy
2000-04-17,22.09,23.83,26.67,22.06,0.96,90.9,NASA POWER Daily,gridded_meteorological_proxy
2000-04-18,2.9,24.33,27.87,21.88,0.58,87.69,NASA POWER Daily,gridded_meteorological_proxy
2000-04-19,0.49,24.18,27.43,22.14,1.29,88.17,NASA POWER Daily,gridded_meteorological_proxy
2000-04-20,7.81,23.85,26.44,21.83,0.88,90.09,NASA POWER Daily,gridded_meteorological_proxy
2000-04-21,2.6,23.94,27.28,21.72,1.41,89.2,NASA POWER Daily,gridded_meteorological_proxy
2000-04-22,0.14,23.94,27.34,21.56,1.3,88.67,NASA POWER Daily,gridded_meteorological_proxy
2000-04-23,20.98,23.74,27.03,21.59,1.13,90.91,NASA POWER Daily,gridded_meteorological_proxy
2000-04-24,13.52,23.91,26.68,22.18,0.84,92.21,NASA POWER Daily,gridded_meteorological_proxy
2000-04-25,1.58,23.38,25.34,22.06,0.59,92.29,NASA POWER Daily,gridded_meteorological_proxy
2000-04-26,6.16,23.87,27.35,21.94,0.8,90.99,NASA POWER Daily,gridded_meteorological_proxy
2000-04-27,0.6,24.19,27.75,21.55,0.99,89.05,NASA POWER Daily,gridded_meteorological_proxy
2000-04-28,1.68,24.15,27.08,22.16,0.59,89.62,NASA POWER Daily,gridded_meteorological_proxy
2000-04-29,5.52,23.59,25.38,22.31,0.73,93.91,NASA POWER Daily,gridded_meteorological_proxy
2000-04-30,1.32,23.99,27.21,21.79,1.09,88.87,NASA POWER Daily,gridded_meteorological_proxy
2000-05-01,0.03,23.71,26.88,21.71,1.47,90.19,NASA POWER Daily,gridded_meteorological_proxy
2000-05-02,0.4,23.49,26.35,21.39,1.08,89.48,NASA POWER Daily,gridded_meteorological_proxy
2000-05-03,4.74,22.63,24.36,21.32,0.95,94.15,NASA POWER Daily,gridded_meteorological_proxy
2000-05-04,0.11,23.68,27.67,20.99,1.01,87.83,NASA POWER Daily,gridded_meteorological_proxy
2000-05-05,0.08,23.65,27.32,20.9,1.16,86.92,NASA POWER Daily,gridded_meteorological_proxy
2000-05-06,0.22,23.6,26.73,21.04,1.1,88.68,NASA POWER Daily,gridded_meteorological_proxy
2000-05-07,0.03,23.93,27.38,21.63,1.06,87.79,NASA POWER Daily,gridded_meteorological_proxy
2000-05-08,2.88,23.42,26.34,21.57,1.03,90.7,NASA POWER Daily,gridded_meteorological_proxy
2000-05-09,0.72,23.58,27.16,21.4,1.24,89.39,NASA POWER Daily,gridded_meteorological_proxy
2000-05-10,0.15,23.99,27.74,21.31,1.15,87.84,NASA POWER Daily,gridded_meteorological_proxy
2000-05-11,10.35,23.99,27.26,22.05,1.58,90.24,NASA POWER Daily,gridded_meteorological_proxy
2000-05-12,4.73,24.15,27.78,21.89,1.47,87.95,NASA POWER Daily,gridded_meteorological_proxy
2000-05-13,0.01,23.71,27.22,20.96,1.09,86.6,NASA POWER Daily,gridded_meteorological_proxy
2000-05-14,0.02,23.95,26.64,21.81,1.16,91.87,NASA POWER Daily,gridded_meteorological_proxy
2000-05-15,0.04,24.24,27.22,22.4,1.22,90.02,NASA POWER Daily,gridded_meteorological_proxy
2000-05-16,0.21,23.62,25.82,22.26,0.71,91.26,NASA POWER Daily,gridded_meteorological_proxy
2000-05-17,0.71,23.67,26.09,22.04,0.81,92.18,NASA POWER Daily,gridded_meteorological_proxy
2000-05-18,2.02,24.31,27.27,22.3,0.59,88.58,NASA POWER Daily,gridded_meteorological_proxy
2000-05-19,0.81,23.59,25.31,22.6,0.96,94.36,NASA POWER Daily,gridded_meteorological_proxy
2000-05-20,0.18,23.56,26.24,21.85,0.95,90.16,NASA POWER Daily,gridded_meteorological_proxy
2000-05-21,0.0,24.16,28.19,20.93,0.78,86.9,NASA POWER Daily,gridded_meteorological_proxy
2000-05-22,0.0,24.53,28.57,21.22,0.69,86.36,NASA POWER Daily,gridded_meteorological_proxy
2000-05-23,0.34,24.62,28.45,21.74,0.86,87.78,NASA POWER Daily,gridded_meteorological_proxy
2000-05-24,0.8,24.15,27.86,21.08,0.87,86.33,NASA POWER Daily,gridded_meteorological_proxy
2000-05-25,5.25,24.24,27.82,21.45,0.88,87.69,NASA POWER Daily,gridded_meteorological_proxy
2000-05-26,1.09,24.33,27.64,22.07,0.67,88.1,NASA POWER Daily,gridded_meteorological_proxy
2000-05-27,8.52,24.43,28.0,21.65,0.87,88.12,NASA POWER Daily,gridded_meteorological_proxy
2000-05-28,2.7,24.58,28.27,22.16,1.06,88.18,NASA POWER Daily,gridded_meteorological_proxy
2000-05-29,0.02,24.57,27.57,22.46,1.12,89.17,NASA POWER Daily,gridded_meteorological_proxy
2000-05-30,1.17,24.08,26.88,22.1,1.64,89.31,NASA POWER Daily,gridded_meteorological_proxy
2000-05-31,3.91,24.18,27.06,22.05,1.33,90.01,NASA POWER Daily,gridded_meteorological_proxy
2000-06-01,1.45,23.89,27.11,21.91,1.35,88.21,NASA POWER Daily,gridded_meteorological_proxy
2000-06-02,0.46,23.68,27.09,21.18,1.05,87.71,NASA POWER Daily,gridded_meteorological_proxy
2000-06-03,0.27,23.62,26.4,21.57,0.97,88.94,NASA POWER Daily,gridded_meteorological_proxy
2000-06-04,2.88,24.29,27.76,22.1,1.22,88.96,NASA POWER Daily,gridded_meteorological_proxy
2000-06-05,4.11,23.69,26.69,21.51,1.13,89.94,NASA POWER Daily,gridded_meteorological_proxy
2000-06-06,0.36,22.93,25.07,21.38,1.0,90.09,NASA POWER Daily,gridded_meteorological_proxy
2000-06-07,8.13,23.67,27.64,20.97,0.68,86.93,NASA POWER Daily,gridded_meteorological_proxy
2000-06-08,5.51,23.49,26.63,21.16,1.36,90.42,NASA POWER Daily,gridded_meteorological_proxy
2000-06-09,0.07,23.23,25.67,21.3,1.07,88.83,NASA POWER Daily,gridded_meteorological_proxy
2000-06-10,0.04,23.75,27.9,20.3,0.95,86.16,NASA POWER Daily,gridded_meteorological_proxy
2000-06-11,0.01,24.26,28.19,21.29,0.79,86.35,NASA POWER Daily,gridded_meteorological_proxy
2000-06-12,0.01,24.25,28.07,21.2,0.71,86.29,NASA POWER Daily,gridded_meteorological_proxy
2000-06-13,0.0,24.04,27.41,21.62,0.91,87.39,NASA POWER Daily,gridded_meteorological_proxy
2000-06-14,0.0,24.08,28.44,20.74,0.7,82.81,NASA POWER Daily,gridded_meteorological_proxy
2000-06-15,0.51,23.61,27.49,20.96,1.4,85.05,NASA POWER Daily,gridded_meteorological_proxy
2000-06-16,0.01,23.2,26.87,20.36,1.09,84.99,NASA POWER Daily,gridded_meteorological_proxy
2000-06-17,0.21,23.38,27.21,20.67,1.14,86.7,NASA POWER Daily,gridded_meteorological_proxy
2000-06-18,0.19,22.99,25.34,21.4,0.9,90.2,NASA POWER Daily,gridded_meteorological_proxy
2000-06-19,1.89,23.42,27.09,20.41,0.84,88.13,NASA POWER Daily,gridded_meteorological_proxy
2000-06-20,16.14,23.03,24.6,21.51,0.83,95.37,NASA POWER Daily,gridded_meteorological_proxy
2000-06-21,8.59,23.27,26.26,21.27,0.96,89.87,NASA POWER Daily,gridded_meteorological_proxy
2000-06-22,1.24,22.7,24.66,21.17,0.61,92.77,NASA POWER Daily,gridded_meteorological_proxy
2000-06-23,9.38,23.01,25.83,20.72,1.06,90.14,NASA POWER Daily,gridded_meteorological_proxy
2000-06-24,3.61,22.52,25.54,20.54,1.01,89.64,NASA POWER Daily,gridded_meteorological_proxy
2000-06-25,1.09,23.07,26.88,20.05,1.09,87.49,NASA POWER Daily,gridded_meteorological_proxy
2000-06-26,0.53,23.56,27.27,20.82,1.01,88.0,NASA POWER Daily,gridded_meteorological_proxy
2000-06-27,1.33,23.41,27.19,20.89,1.19,87.73,NASA POWER Daily,gridded_meteorological_proxy
2000-06-28,2.01,22.75,25.81,20.73,0.81,90.6,NASA POWER Daily,gridded_meteorological_proxy
2000-06-29,1.17,22.54,24.27,21.55,1.37,93.77,NASA POWER Daily,gridded_meteorological_proxy
2000-06-30,1.04,23.3,26.75,20.83,0.74,88.09,NASA POWER Daily,gridded_meteorological_proxy
2000-07-01,13.39,23.49,26.89,20.85,1.05,89.27,NASA POWER Daily,gridded_meteorological_proxy
2000-07-02,11.81,23.34,26.32,21.47,0.82,89.52,NASA POWER Daily,gridded_meteorological_proxy
2000-07-03,1.4,23.41,27.07,20.95,1.27,88.6,NASA POWER Daily,gridded_meteorological_proxy
2000-07-04,0.07,23.56,26.77,21.22,0.98,87.8,NASA POWER Daily,gridded_meteorological_proxy
2000-07-05,3.03,23.89,27.51,21.04,0.96,88.34,NASA POWER Daily,gridded_meteorological_proxy
2000-07-06,0.17,23.36,25.42,21.67,1.02,90.39,NASA POWER Daily,gridded_meteorological_proxy
2000-07-07,0.41,22.87,24.62,21.21,1.27,91.42,NASA POWER Daily,gridded_meteorological_proxy
2000-07-08,0.05,23.7,27.72,20.27,0.7,84.23,NASA POWER Daily,gridded_meteorological_proxy
2000-07-09,0.24,23.72,27.57,20.6,0.99,87.04,NASA POWER Daily,gridded_meteorological_proxy
2000-07-10,0.86,23.18,26.34,20.84,1.18,88.7,NASA POWER Daily,gridded_meteorological_proxy
2000-07-11,0.19,23.37,26.72,20.99,1.3,87.32,NASA POWER Daily,gridded_meteorological_proxy
2000-07-12,0.0,23.47,26.58,20.84,0.75,85.49,NASA POWER Daily,gridded_meteorological_proxy
2000-07-13,0.34,23.36,26.85,20.76,1.07,85.71,NASA POWER Daily,gridded_meteorological_proxy
2000-07-14,0.67,23.46,27.23,20.53,1.23,87.39,NASA POWER Daily,gridded_meteorological_proxy
2000-07-15,0.27,23.21,25.84,21.12,1.0,87.82,NASA POWER Daily,gridded_meteorological_proxy
2000-07-16,0.29,24.07,28.15,21.56,0.85,85.33,NASA POWER Daily,gridded_meteorological_proxy
2000-07-17,0.14,23.98,27.82,21.21,0.9,84.64,NASA POWER Daily,gridded_meteorological_proxy
2000-07-18,8.82,23.71,27.23,21.13,1.24,86.7,NASA POWER Daily,gridded_meteorological_proxy
2000-07-19,6.38,23.4,26.58,21.23,1.1,88.57,NASA POWER Daily,gridded_meteorological_proxy
2000-07-20,10.5,23.47,26.84,21.01,1.04,89.09,NASA POWER Daily,gridded_meteorological_proxy
2000-07-21,3.97,23.22,26.9,20.68,1.11,87.92,NASA POWER Daily,gridded_meteorological_proxy
2000-07-22,1.2,23.42,27.74,20.66,1.16,86.37,NASA POWER Daily,gridded_meteorological_proxy
2000-07-23,7.46,22.79,26.72,20.33,1.34,85.18,NASA POWER Daily,gridded_meteorological_proxy
2000-07-24,0.34,22.73,27.09,19.35,1.24,82.17,NASA POWER Daily,gridded_meteorological_proxy
2000-07-25,0.5,22.49,26.79,18.66,1.01,83.41,NASA POWER Daily,gridded_meteorological_proxy
2000-07-26,0.2,22.63,25.9,19.86,0.97,86.53,NASA POWER Daily,gridded_meteorological_proxy
2000-07-27,0.16,23.32,27.13,20.41,0.81,84.16,NASA POWER Daily,gridded_meteorological_proxy
2000-07-28,1.69,23.47,27.22,20.81,1.24,86.86,NASA POWER Daily,gridded_meteorological_proxy
2000-07-29,4.76,23.49,27.59,20.92,1.3,87.17,NASA POWER Daily,gridded_meteorological_proxy
2000-07-30,11.52,23.69,27.73,21.06,1.54,87.77,NASA POWER Daily,gridded_meteorological_proxy
2000-07-31,12.65,23.51,27.03,21.48,1.56,88.12,NASA POWER Daily,gridded_meteorological_proxy
2000-08-01,5.58,23.09,27.14,20.57,1.3,88.23,NASA POWER Daily,gridded_meteorological_proxy
2000-08-02,55.03,22.23,24.73,20.53,1.56,91.64,NASA POWER Daily,gridded_meteorological_proxy
2000-08-03,9.8,22.94,26.42,20.97,1.16,88.17,NASA POWER Daily,gridded_meteorological_proxy
2000-08-04,5.17,23.18,27.33,19.94,1.02,87.3,NASA POWER Daily,gridded_meteorological_proxy
2000-08-05,4.5,23.0,26.93,20.08,1.2,88.31,NASA POWER Daily,gridded_meteorological_proxy
2000-08-06,0.55,22.95,26.44,20.27,1.29,87.67,NASA POWER Daily,gridded_meteorological_proxy
2000-08-07,0.13,23.09,26.61,20.07,1.31,87.62,NASA POWER Daily,gridded_meteorological_proxy
2000-08-08,1.05,23.42,26.71,21.39,1.55,87.8,NASA POWER Daily,gridded_meteorological_proxy
2000-08-09,1.12,23.54,27.46,21.1,1.29,87.71,NASA POWER Daily,gridded_meteorological_proxy
2000-08-10,5.19,23.61,27.66,21.3,1.54,87.68,NASA POWER Daily,gridded_meteorological_proxy
2000-08-11,18.95,23.49,27.91,20.41,1.11,87.98,NASA POWER Daily,gridded_meteorological_proxy
2000-08-12,4.96,23.47,27.85,20.71,1.51,85.98,NASA POWER Daily,gridded_meteorological_proxy
2000-08-13,0.09,23.16,27.96,19.54,1.18,83.46,NASA POWER Daily,gridded_meteorological_proxy
2000-08-14,0.1,22.67,27.41,18.77,1.11,82.86,NASA POWER Daily,gridded_meteorological_proxy
2000-08-15,1.56,22.7,27.44,18.63,1.21,84.67,NASA POWER Daily,gridded_meteorological_proxy
2000-08-16,0.47,23.18,28.15,20.05,1.41,84.31,NASA POWER Daily,gridded_meteorological_proxy
2000-08-17,0.01,22.5,26.85,19.81,1.54,82.33,NASA POWER Daily,gridded_meteorological_proxy
2000-08-18,0.0,21.12,25.59,18.21,1.22,79.16,NASA POWER Daily,gridded_meteorological_proxy
2000-08-19,0.0,21.27,26.47,16.9,1.08,81.5,NASA POWER Daily,gridded_meteorological_proxy
2000-08-20,0.0,22.5,27.84,18.7,1.08,80.25,NASA POWER Daily,gridded_meteorological_proxy
2000-08-21,0.01,21.86,26.14,18.87,1.27,83.39,NASA POWER Daily,gridded_meteorological_proxy
2000-08-22,0.0,22.03,26.76,18.69,1.26,81.58,NASA POWER Daily,gridded_meteorological_proxy
2000-08-23,0.0,22.53,27.6,19.07,1.13,81.04,NASA POWER Daily,gridded_meteorological_proxy
2000-08-24,0.04,23.35,28.36,19.59,1.1,79.41,NASA POWER Daily,gridded_meteorological_proxy
2000-08-25,0.01,24.0,29.36,19.22,0.73,76.06,NASA POWER Daily,gridded_meteorological_proxy
2000-08-26,0.01,24.25,29.05,21.09,1.23,81.51,NASA POWER Daily,gridded_meteorological_proxy
2000-08-27,0.56,23.75,27.4,21.05,1.0,82.63,NASA POWER Daily,gridded_meteorological_proxy
2000-08-28,0.13,23.62,27.67,21.08,1.57,82.82,NASA POWER Daily,gridded_meteorological_proxy
2000-08-29,0.02,23.88,28.9,20.51,1.36,79.82,NASA POWER Daily,gridded_meteorological_proxy
2000-08-30,2.88,23.6,28.16,20.66,1.24,83.23,NASA POWER Daily,gridded_meteorological_proxy
2000-08-31,0.37,23.33,27.02,21.1,1.22,85.49,NASA POWER Daily,gridded_meteorological_proxy
2000-09-01,0.01,24.16,28.76,20.49,0.86,82.03,NASA POWER Daily,gridded_meteorological_proxy
2000-09-02,0.01,24.56,28.61,21.53,1.0,80.59,NASA POWER Daily,gridded_meteorological_proxy
2000-09-03,0.13,24.82,29.76,21.07,1.16,80.22,NASA POWER Daily,gridded_meteorological_proxy
2000-09-04,0.52,24.39,28.2,21.64,1.42,83.17,NASA POWER Daily,gridded_meteorological_proxy
2000-09-05,0.07,24.5,29.88,20.94,1.29,78.73,NASA POWER Daily,gridded_meteorological_proxy
2000-09-06,0.0,23.72,27.72,20.76,1.35,81.9,NASA POWER Daily,gridded_meteorological_proxy
2000-09-07,0.0,24.42,30.36,19.41,1.51,75.67,NASA POWER Daily,gridded_meteorological_proxy
2000-09-08,0.01,24.44,29.79,20.74,1.74,76.94,NASA POWER Daily,gridded_meteorological_proxy
2000-09-09,0.16,24.47,30.28,20.42,1.76,77.84,NASA POWER Daily,gridded_meteorological_proxy
2000-09-10,0.03,24.48,30.12,20.4,1.61,74.96,NASA POWER Daily,gridded_meteorological_proxy
2000-09-11,0.0,24.37,30.63,19.45,1.43,71.34,NASA POWER Daily,gridded_meteorological_proxy
2000-09-12,0.0,24.2,29.1,20.23,1.62,76.69,NASA POWER Daily,gridded_meteorological_proxy
2000-09-13,0.23,24.68,29.99,20.52,1.47,75.48,NASA POWER Daily,gridded_meteorological_proxy
2000-09-14,0.35,24.87,30.45,20.17,1.38,75.51,NASA POWER Daily,gridded_meteorological_proxy
2000-09-15,0.09,24.86,30.25,21.34,2.13,74.78,NASA POWER Daily,gridded_meteorological_proxy
2000-09-16,0.06,24.97,30.56,20.84,1.6,71.73,NASA POWER Daily,gridded_meteorological_proxy
2000-09-17,0.03,24.95,30.58,20.7,1.55,73.9,NASA POWER Daily,gridded_meteorological_proxy
2000-09-18,1.43,25.33,30.82,21.61,1.52,75.47,NASA POWER Daily,gridded_meteorological_proxy
2000-09-19,1.99,25.1,30.56,21.51,1.21,78.34,NASA POWER Daily,gridded_meteorological_proxy
2000-09-20,5.16,24.8,30.01,21.22,1.29,79.54,NASA POWER Daily,gridded_meteorological_proxy
2000-09-21,4.47,25.17,30.69,21.37,1.37,78.41,NASA POWER Daily,gridded_meteorological_proxy
2000-09-22,2.51,25.04,31.04,21.19,1.57,78.6,NASA POWER Daily,gridded_meteorological_proxy
2000-09-23,11.09,24.89,30.12,21.26,1.43,78.31,NASA POWER Daily,gridded_meteorological_proxy
2000-09-24,16.31,24.55,29.84,21.05,1.48,80.1,NASA POWER Daily,gridded_meteorological_proxy
2000-09-25,3.51,24.67,29.96,21.06,1.4,78.61,NASA POWER Daily,gridded_meteorological_proxy
2000-09-26,2.69,24.49,30.35,20.49,1.36,79.95,NASA POWER Daily,gridded_meteorological_proxy
2000-09-27,0.36,24.97,30.63,20.69,1.44,75.7,NASA POWER Daily,gridded_meteorological_proxy
2000-09-28,0.11,25.45,30.97,21.14,1.76,75.25,NASA POWER Daily,gridded_meteorological_proxy
2000-09-29,0.22,25.58,31.17,21.35,1.64,73.86,NASA POWER Daily,gridded_meteorological_proxy
2000-09-30,1.74,25.05,30.36,21.77,1.64,77.55,NASA POWER Daily,gridded_meteorological_proxy
2000-10-01,12.53,24.47,28.6,21.93,1.17,78.8,NASA POWER Daily,gridded_meteorological_proxy
2000-10-02,13.26,24.85,30.1,21.46,1.5,80.21,NASA POWER Daily,gridded_meteorological_proxy
2000-10-03,1.16,25.39,31.59,21.17,1.63,78.87,NASA POWER Daily,gridded_meteorological_proxy
2000-10-04,10.1,24.67,29.62,21.91,1.89,80.88,NASA POWER Daily,gridded_meteorological_proxy
2000-10-05,1.22,24.32,29.11,21.08,1.61,78.9,NASA POWER Daily,gridded_meteorological_proxy
2000-10-06,0.24,23.83,27.53,21.48,1.14,81.72,NASA POWER Daily,gridded_meteorological_proxy
2000-10-07,2.18,24.99,30.54,21.33,1.59,77.88,NASA POWER Daily,gridded_meteorological_proxy
2000-10-08,0.92,23.8,27.4,21.55,2.13,81.28,NASA POWER Daily,gridded_meteorological_proxy
2000-10-09,0.04,24.67,29.36,20.94,1.81,76.01,NASA POWER Daily,gridded_meteorological_proxy
2000-10-10,1.32,25.14,30.65,21.19,1.68,75.79,NASA POWER Daily,gridded_meteorological_proxy
2000-10-11,1.47,25.26,30.5,21.4,1.65,76.36,NASA POWER Daily,gridded_meteorological_proxy
2000-10-12,0.18,25.45,30.64,22.19,1.79,77.04,NASA POWER Daily,gridded_meteorological_proxy
2000-10-13,0.67,25.28,29.92,22.59,1.89,79.69,NASA POWER Daily,gridded_meteorological_proxy
2000-10-14,7.55,24.9,29.16,22.48,1.86,83.65,NASA POWER Daily,gridded_meteorological_proxy
2000-10-15,6.09,23.89,26.13,22.53,1.78,89.78,NASA POWER Daily,gridded_meteorological_proxy
2000-10-16,29.93,23.91,27.13,21.97,1.35,88.42,NASA POWER Daily,gridded_meteorological_proxy
2000-10-17,16.7,23.6,26.64,21.97,1.69,89.36,NASA POWER Daily,gridded_meteorological_proxy
2000-10-18,16.05,23.26,26.32,21.49,1.81,89.18,NASA POWER Daily,gridded_meteorological_proxy
2000-10-19,1.07,23.21,26.98,20.79,1.64,84.38,NASA POWER Daily,gridded_meteorological_proxy
2000-10-20,0.24,24.05,28.44,21.01,1.48,80.89,NASA POWER Daily,gridded_meteorological_proxy
2000-10-21,0.09,24.03,28.48,20.88,1.39,84.85,NASA POWER Daily,gridded_meteorological_proxy
2000-10-22,0.03,23.92,27.73,21.74,1.6,83.18,NASA POWER Daily,gridded_meteorological_proxy
2000-10-23,7.47,24.04,27.82,21.62,1.56,84.09,NASA POWER Daily,gridded_meteorological_proxy
2000-10-24,9.09,24.13,28.91,21.09,1.25,84.9,NASA POWER Daily,gridded_meteorological_proxy
2000-10-25,16.92,23.38,25.31,22.17,1.37,93.15,NASA POWER Daily,gridded_meteorological_proxy
2000-10-26,18.83,23.16,25.24,21.76,1.36,93.98,NASA POWER Daily,gridded_meteorological_proxy
2000-10-27,9.3,23.76,27.6,21.67,1.08,89.01,NASA POWER Daily,gridded_meteorological_proxy
2000-10-28,0.08,23.63,26.41,21.99,1.1,88.98,NASA POWER Daily,gridded_meteorological_proxy
2000-10-29,4.14,23.93,27.94,21.34,1.33,88.35,NASA POWER Daily,gridded_meteorological_proxy
2000-10-30,1.3,23.44,25.99,21.86,1.26,90.04,NASA POWER Daily,gridded_meteorological_proxy
